111	数据分析师	海淀区	10:54发布	10k-15k	10k-15k 经验1-3年 / 硕士	数据分析	“六险一金”	移动互联网,数据服务 / A轮 / 15-50人	人人云图
112	高级数据分析师	南礼士路	09:57发布	20k-30k	20k-30k 经验3-5年 / 本科	金融 Python	“行业前景好，发展前景佳，团队氛围好”	金融 / 不需要融资 / 500-2000人	天弘基金
113	数据分析师	西北旺	09:45发布	25k-45k	25k-45k 经验5-10年 / 本科	数据分析	“大牛团队 发展前景 薪资客观”	金融 / 不需要融资 / 500-2000人	欧科云链集团
114	资深/数据分析专家【品牌与增长】	昌平区	19:08发布	30k-60k	30k-60k 经验5-10年 / 本科	数据分析 数据运营 商业 可视化	“六险一金、绩效奖金，股票激励”	教育 / 上市公司 / 2000人以上	跟谁学-高途课堂
115	数据分析师	昌平区	11:36发布	20k-40k	20k-40k 经验5-10年 / 本科	数据分析 数据	“福利薪资优厚，晋升发展空间大”	教育 / 上市公司 / 2000人以上	跟谁学-高途课堂
116	资深业务数据分析师	朝阳区	19:14发布	20k-40k	20k-40k 经验不限 / 不限	数据分析	“创新业务，发展空间大”	消费生活 / 上市公司 / 2000人以上	美团
117	数据分析师	百子湾	09:36发布	10k-15k	10k-15k 经验不限 / 不限	数据分析	“周末双休/ 定期团建/ 全勤奖/ 带团队/”	金融,其他 / 未融资 / 150-500人	磐程科技
118	金融数据分析师	朝阳区	19:04发布	8k-15k	8k-15k 经验在校/应届 / 本科	金融 数据分析 二级市场 外汇	“弹性工作 五险一金 周末双休”	金融 / 未融资 / 150-500人	储慧国际咨询
119	数据分析师	常营	10:27发布	12k-15k	12k-15k 经验1-3年 / 本科	竞品分析 用户分析 舆情分析 定量分析	“五险一金+补充医疗保险+定期体检+出国游”	文娱丨内容 / 未融资 / 15-50人	有糖营销
120	数据分析	苹果园	09:39发布	6k-10k	6k-10k 经验在校/应届 / 本科	通信/网络设备	“各种补助”	移动互联网,其他 / D轮及以上 / 500-2000人	分享通信
121	数据分析专家	海淀区	04:10发布	15k-30k	15k-30k 经验3-5年 / 本科	数据分析	“六险一金,租房补贴,免费三餐,弹性工作”	文娱丨内容 / D轮及以上 / 2000人以上	字节跳动
122	数据分析师	海淀区	08:51发布	20k-40k	20k-40k 经验3-5年 / 本科	大数据 数据分析	“加班少，待遇好。”	软件开发 / 未融资 / 500-2000人	仁葆福
123	商业数据分析师 Business Data Analyst	建国门	17:26发布	10k-20k	10k-20k 经验3-5年 / 本科	商业 数据分析	“超长假期 扁平管理 发展空间大”	移动互联网,企业服务 / A轮 / 50-150人	印象笔记
124	数据分析师	中关村	2020-12-09	20k-40k	20k-40k 经验5-10年 / 本科	商业 数据分析 BI	“平台大 氛围好 福利优”	汽车丨出行 / 上市公司 / 2000人以上	汽车之家
125	BI数据分析工程师	望京	17:17发布	10k-20k	10k-20k 经验3-5年 / 本科	教育 数据分析 数据库 BI	“五险一金，公司免费食堂，交通补助，年终奖”	硬件,教育 / C轮 / 150-500人	小叶子The ONE
126	营销事业部-数据分析师	五道口	18:34发布	15k-30k	15k-30k 经验3-5年 / 本科	数据分析 市场分析 渠道 代理商	“团队专业度和氛围好，有发展空间”	工具 / 上市公司 / 2000人以上	搜狗
127	BI数据分析师0530	东城区	19:02发布	15k-30k	15k-30k 经验1-3年 / 本科	互联网金融	“免费餐饮,免费健身,弹性工作”	移动互联网 / 不需要融资 / 150-500人	蓝诺微银
128	业务顾问（广告数据分析）	望京	17:01发布	12k-18k	12k-18k 经验3-5年 / 本科	大数据 广告营销 媒介 SAE	“行业TOP;团队氛围，晋升空间；福利待遇”	数据服务,广告营销 / D轮及以上 / 2000人以上	明略科技集团
129	商业数据分析师	朝阳区	17:30发布	14k-25k	14k-25k 经验3-5年 / 本科	企业服务 大数据 行业分析 市场分析 市场竞争分析 消费者分析	“核心岗位、双休、弹性工作”	数据服务 / B轮 / 150-500人	DataStory
130	数据分析	定福庄	07:31发布	3k-6k	3k-6k 经验在校/应届 / 本科	电商 旅游 数据挖掘 数据处理	“福利多，提升快”	移动互联网,数据服务 / B轮 / 50-150人	优捷信达
131	02316O-数据分析专家（用户增长方向）	海淀区	00:00发布	25k-50k	25k-50k 经验3-5年 / 本科	数据分析	“五险一金,绩效奖金,员工旅游,高温补贴”	金融 / 上市公司 / 2000人以上	平安人寿
