104	数据分析专家（合规方向）	西兴	2020-12-21	20k-35k	20k-35k 经验3-5年 / 本科	支付 SQL 数据分析	“独角兽 国际支付 跨境电商”	金融,电商 / C轮 / 150-500人	PingPong
105	数据分析师	桐庐县	2020-12-01	20k-40k	20k-40k 经验在校/应届 / 不限	企业服务 云计算 思维导图 人工智能 政府项目 商业产品	“高薪事少”	数据服务、教育 / 未融资 / 少于15人	创客矩阵咨询
106	bi数据分析师	余杭区	2020-11-26	12k-20k	12k-20k 经验3-5年 / 本科	金融 ETL MySQL 数据分析	“核心业务；快速个人成长；分析为主”	汽车丨出行 / D轮及以上 / 2000人以上	大搜车
107	数据分析师	西湖区	2020-11-27	6k-11k	6k-11k 经验在校/应届 / 本科	金融 数仓建模 数据挖掘	“管理扁平化，薪资福利”	金融,软件开发 / 未融资 / 150-500人	杭州今溪信息技术有限责任公司
108	游戏数据分析师	仓前	2020-12-19	7k-12k	7k-12k 经验1-3年 / 本科	游戏 SQL 数据分析 Python	“双休 加班补贴 五险一金”	移动互联网,游戏 / B轮 / 50-150人	傲娇工作室
109	数据分析师	黄龙	2020-11-18	6k-8k	6k-8k 经验在校/应届 / 本科	大数据 SQL 数据分析 数据运营 数据库	“风口行业 扁平化 平台稳健 工作氛围好”	金融,数据服务 / A轮 / 150-500人	有数
110	数据分析（资金运营方向）	余杭区	2020-12-16	10k-20k	10k-20k 经验1-3年 / 本科	汽车	“独角兽企业”	汽车丨出行 / D轮及以上 / 2000人以上	大搜车
111	数据分析师-商业化发展	西湖	2020-12-21	18k-25k	18k-25k 经验3-5年 / 硕士	电商	“团队管理 腾讯系 六险一金 周末双休”	移动互联网,电商 / A轮 / 500-2000人	微拍堂
112	数据分析师	西溪	2020-11-16	20k-32k	20k-32k 经验3-5年 / 本科	BI 数据分析	“成长空间大”	企业服务 / 上市公司 / 2000人以上	有赞
113	数据分析师	下沙	2020-12-10	3k-6k	3k-6k 经验不限 / 本科	用户研究 用户增长 需求分析 竞品分析	“五险一金、双休、半年调薪”	数据服务 / A轮 / 少于15人	仙度网络
114	数据分析师—数据增长方向	西湖区	2020-12-23	20k-35k	20k-35k 经验3-5年 / 本科	数据分析 增长黑客	“双休，弹性工作，培训多，发展前景广，TL超Nice”	企业服务 / 上市公司 / 2000人以上	有赞
115	高级数据分析师（数据治理） (MJ000659)	余杭区	2020-11-18	12k-20k	12k-20k 经验不限 / 本科	医疗健康	“六险一金，出国旅游”	移动互联网,医疗丨健康 / D轮及以上 / 500-2000人	智云健康
116	商业数据分析师(J200923010)	余杭区	2020-12-23	20k-40k	20k-40k 经验3-5年 / 本科	滴滴	“广阔平台、核心项目、诱人福利”	汽车丨出行 / 不需要融资 / 2000人以上	滴滴
117	资深数据分析师（ST）	余杭区	2020-12-14	15k-30k	15k-30k 经验3-5年 / 本科	大数据	“阿里旗下 大数据”	数据服务 / 不需要融资 / 150-500人	橙鹰
118	数据分析专家(J12957)	仓前	2020-12-17	20k-35k	20k-35k 经验5-10年 / 本科	数仓建模 数据挖掘 数据分析 数据运营	“五险一金 周末双休 全员mac”	移动互联网,硬件 / C轮 / 2000人以上	小电
119	数据分析专家(J11900)	余杭区	2020-12-17	25k-35k	25k-35k 经验3-5年 / 本科	数据分析	“MCN，数据运营，新业务”	移动互联网,硬件 / C轮 / 2000人以上	小电
120	游戏数据分析师	余杭区	2020-12-14	8k-15k	8k-15k 经验1-3年 / 本科	游戏 数据库 可视化 数据分析 数据运营	“弹性工作,节点性涨薪,高额奖金”	移动互联网,游戏 / B轮 / 50-150人	傲娇工作室
121	数据分析专员	下城区	2020-12-02	6k-8k	6k-8k 经验1-3年 / 本科	教育 数据分析 数据库 Tablaeu	“能力决定薪酬”	教育 / 不需要融资 / 150-500人	新航道
122	大气数据分析师	白杨	2020-12-21	5k-10k	5k-10k 经验不限 / 本科	企业服务 大数据 环境工程 环境科学 大气污染 数据分析	“周末双休,五险一金,不定期团建,定期体检”	数据服务 / 未融资 / 15-50人	壹丈科技
123	车险反欺诈稽核岗（数据分析方向）	拱墅区	2020-12-24	8k-12k	8k-12k 经验1-3年 / 大专	反欺诈 理赔	“绩效奖金，带薪年假”	移动互联网,电商 / 未融资 / 50-150人	联保网络
124	数据建模工程师	西溪	2020-11-19	15k-30k	15k-30k 经验1-3年 / 本科	Java Scala 数据挖掘 数据建模	“公司福利多、五险一金、发展前景大”	移动互联网 / 上市公司 / 500-2000人	个推
125	数据分析工程师-杭州	拱墅区	2020-12-18	13k-15k	13k-15k 经验在校/应届 / 本科	数据分析	“饭补”	房产家居 / D轮及以上 / 500-2000人	酷家乐
126	业务与数据分析师	滨江区	2020-12-09	12k-24k	12k-24k 经验3-5年 / 本科	BI B端产品	“大牛带队，团队氛围给力”	人工智能,数据服务 / B轮 / 150-500人	览众数据
